3597,גר      ,               ,GAR            ,2283,גנדי    ,2947,פרד     ,קבוצת שילר     ,941103,0,1,3,93,301,-457,-12.4,0.03,-20.7,-0.06,0.25,-891,2,960101,970512,109,61,2,-507,2,0.6,0.5,78,96,97,91,97,93,94,102,105,93,101,99,93,93,92,93,95,100,2155,342,85,-3.27,82,-152.5,84, , , , , ,0,0,0,צב      ,832,6.1,3.9,54,-0.9,91,144000,-2.36,78,0,6786517
3598,מני     ,               ,MENI           ,66666,מעורב   ,50162,בלה     ,אורי אורן      ,941106,1,1,2,0,0,-71,-3.82,-0.01,-4.07,-0.01,0.04,-179,1,960123,960123,960626,94,1,-397,0,0,0,0,101,98,98,100,99,100,101,101,102,100,100,100,98,99,99,97,99,2196,0,0,-1.62,0,-30.7,0, , , , , ,0,0,0,לא ידוע ,0,0.6,0,0,-2.1,0,1182005,0.52,0,0,6677867
3599,הר      ,               ,HAR            ,5166,הולידיי ,83566,רגינה   ,שותפות רן      ,941107,0,1,3,98,984,-249,-10.1,-0.01,-9,-0.01,-0.07,-451,2,960101,10601,20522,61,1,-410,88,0.2,2.7,82,94,98,98,95,95,95,100,90,97,97,96,99,100,95,98,104,102,2141,367,126,-4.05,93,-124.7,93, , , , , ,0,0,0,שירו    ,3109,0,1.2,76,0.8,97,354000,-12.82,89,0,6758842
3603,סיף     ,               ,SIF            ,3212,סינבד   ,563,בוצית   ,פורת יצחק      ,941117,0,1,2,0,0,237,-5.69,-0.11,-5.52,-0.1,0.1,-365,1,960515,960515,960522,58,1,-272,0,4.13,3.25,0,104,98,98,101,99,103,103,100,97,100,100,101,94,99,102,101,101,2278,0,0,-3.04,0,-81.12,0, , , , , ,0,0,0,שץ      ,2122,3.1,3,0,-0.8,0,190030,6.06,0,0,6921675
3607,מוש     ,               ,MUSH           ,5170,מסקוט   ,3409,גולדה   ,כפר*רופין******,941124,0,1,3,100,6460,-19,-9.2,-0.07,-3.7,-0.03,-0.05,-238,1,960123,20510,991028,2,1,-315,95,2.1,2.2,93,94,102,113,97,106,91,104,99,97,91,95,103,103,106,108,116,102,2122,344,544,-2.07,99,-14.7,99, ,0, , , ,0,0,0,שליט    ,456,-0.7,0.6,94,-3,100,295000,2.37,98,0,6915129
3609,סבח     ,               ,SABACH         ,3212,סינבד   ,580,הודיני  ,גן שמואל       ,941126,0,1,2,0,0,7,-4.67,-0.04,-5.35,-0.04,-0.04,-268,2,960515,960515,961014,94,1,-79,0,2.38,1.57,0,106,100,97,103,100,103,104,100,98,101,102,101,93,102,99,99,100,2239,0,0,-2.88,0,-43.95,0, , , , , ,0,0,0,בלדר    ,2208,1.4,1.3,0,-0.6,0,72000,6.51,0,0,6895912
3610,מריש    ,               ,MARISH         ,5172,מריל    ,3731,ממסי    ,יזרעאל         ,941128,0,1,3,95,472,-78,-5,-0.02,-7.4,-0.04,0.39,-450,1,960123,718,718,67,2,-450,2,2.2,0.6,80,103,97,99,105,100,105,99,104,96,98,107,95,101,108,99,103,91,2124,361,108,-1.27,86,-106.6,88, , , , , ,0,0,0,עמית    ,930,1.2,1.2,61,-1.1,94,452000,10.33,77,0,6904165
3612,מסיק    ,               ,MASIK          ,5170,מסקוט   ,735,קריסטל  ,ישראלי יאיר    ,941213,0,1,3,94,331,-190,5.1,0.1,-15.1,-0.08,-0.19,-521,1,960123,718,718,67,2,-427,2,-0.2,-0.2,79,95,95,100,97,97,98,95,94,107,111,98,104,104,98,99,95,101,2196,353,91,-4.84,83,-189.7,85, , , , , ,0,0,0,שץ      ,2122,2.1,1.8,55,-0.6,92,140069,7.4,79,0,6962959
3617,מסול    ,               ,MASUL          ,5170,מסקוט   ,3903,נדירה   ,יזרעאל         ,950110,0,1,3,98,1387,-20,-20.9,-0.17,1.4,0.02,-0.03,-298,1,960701,20510,30317,94,2,-347,81,5.3,1.6,86,96,99,94,93,94,95,99,102,104,112,93,94,94,96,97,98,90,2091,365,195,-3.27,95,-93.1,95, , , , , ,0,0,0,גיוס    ,829,3.1,4.1,82,0.2,98,452000,-7.47,92,0,6904191
3620,משוט    ,               ,MASHOT         ,5172,מריל    ,2866,דגה     ,נורדיה*********,941010,0,1,3,95,382,-519,-13.4,0.04,-21.4,-0.05,0.23,-847,1,960123,970411,927,61,1,-248,2,0.8,-0.3,81,97,95,103,104,100,98,100,96,106,101,103,107,103,107,104,103,96,2287,354,103,-1.92,84,-164.8,86, , , , , ,0,0,0,לייזר   ,2154,2.8,2.6,59,0.7,93,447000,-6.92,78,0,6815153
3622,פלפל    ,               ,PILPEL         ,5142,פרומפט  ,6558,נפקנית  ,תל יוסף        ,941020,0,1,3,95,419,-583,-13.9,0.06,-18.8,-0.01,-0.03,-659,1,960123,970421,991214,61,1,-224,2,1.6,1.4,80,92,100,99,95,96,91,102,102,102,102,96,93,99,99,99,96,101,3089,352,105,-0.92,86,-101,85, , , , , ,0,0,0,גבי     ,2132,3.7,0.1,57,-1.4,93,84000,-9.36,79,0,6871953
3630,קפל     ,               ,KEFEL          ,5157,קפטן    ,2371,חורפית  ,כפר חיטים      ,950118,0,1,3,100,5504,-331,4.4,0.14,-5.2,0.05,-0.2,-284,1,960123,30501,30428,61,2,-314,88,3.3,3.4,94,100,103,95,102,98,101,100,102,99,96,103,97,93,103,98,103,96,3099,371,549,-4.64,99,-182.5,99, ,0, , , ,0,0,0,עמית    ,930,4.2,2.1,94,0.1,99,255000,-6.97,98,0,6939361
3637,גורל    ,               ,GORAL          ,5167,ג'סמרק  ,3998,זלוב    ,כפר גלעדי      ,950305,0,1,3,88,144,-614,-9.2,0.11,-21.6,-0.02,0.17,-873,1,960701,970908,501,61,2,-467,2,0.7,0.3,67,102,102,98,106,101,102,102,91,103,94,99,101,100,105,100,93,103,2091,358,50,-2.61,72,-206.9,73, , , , , ,0,0,0,גיוס    ,829,2.9,1.1,34,-2.9,85,76000,-0.97,73,0,6926139
3641,סינדי   ,               ,SINDY          ,3212,סינבד   ,23283,ציצולן  ,עין גב         ,950328,0,1,3,86,136,-35,-10.9,-0.08,-2,-0.01,0.23,-255,1,960701,970930,981026,61,2,-378,2,3.8,0.7,59,100,100,93,100,97,100,99,101,98,105,99,98,93,104,99,102,101,2283,388,29,-1.11,69,-20.2,70, , , , , ,0,0,0,שפן     ,781,1,1.3,0,-1.2,84,273000,-0.94,68,0,6881988
3642,פרומי   ,               ,FRUMY          ,5142,פרומפט  ,443,אגאתה   ,ברסקי-שות'*חלב*,950430,0,1,3,95,427,-139,-10.6,-0.05,-7.9,-0.03,0.22,-457,2,961120,971030,990725,61,2,-400,2,0.6,-0.3,78,100,101,97,97,97,97,103,110,97,101,99,94,95,100,99,99,95,2132,361,100,-0.5,85,-110,86, , , , , ,0,0,0,גולית   ,3099,-0.4,1.2,58,-3.3,93,553023,-5.99,86,0,7002621
3643,סוזי    ,               ,SUZY           ,3212,סינבד   ,52456,דגן     ,רפת מנור       ,950502,0,1,3,90,205,-345,-22.1,-0.09,-14.5,-0.03,-0.04,-675,1,960701,971103,501,61,2,-541,2,-0.6,-0.4,70,104,94,98,97,97,100,107,100,98,105,99,101,96,101,99,97,110,2154,361,57,-1.33,76,-128.6,78, , , , , ,0,0,0,עמית    ,930,6,2.2,42,-2.5,88,294000,11.68,83,0,6828560
3646,סדק     ,               ,SEDEK          ,3212,סינבד   ,1633,עמוס    ,טללי שדה       ,950419,0,1,3,100,10141,296,-7.7,-0.15,2.1,-0.06,0.23,-122,2,960927,90719,11020,58,2,-386,90,2.6,-0.3,95,100,101,98,104,100,97,107,106,99,95,103,97,96,98,98,104,107,3059,362,830,-0.61,99,-38.1,99, ,0, , , ,0,0,0,יניב    ,651,2.7,0.9,96,1.1,100,1177000,8.27,99,0,6943708
3647,טבח     ,               ,TABACH         ,3241,טבע     ,501,אראלה   ,סאסא***********,950604,0,1,3,98,1483,681,-7.5,-0.26,1,-0.16,0.24,-126,1,961119,90719,1130,61,1,-104,86,1.5,1.7,85,104,99,105,107,105,103,102,93,101,98,103,107,101,100,104,101,101,3070,359,169,-0.93,96,4.8,95, , , , , ,0,0,0,גבי     ,2132,2.9,1,81,1.9,98,578000,6.9,94,0,6900787
3649,טבו     ,               ,TABU           ,3241,טבע     ,51342,שרמוטה  ,רפת הנגב       ,950831,0,1,3,95,502,-218,-18.1,-0.09,-18.9,-0.11,0.02,-661,2,961001,980422,1215,61,1,15,2,0.5,0.1,82,96,98,102,103,99,94,103,101,95,105,102,106,100,112,103,106,96,3089,346,108,-0.6,88,-20.4,87, , , , , ,0,0,0,עמית    ,930,4,-0.2,59,-2.6,94,352000,0.65,79,0,6928740
3650,מבין    ,               ,MEVIN          ,5170,מסקוט   ,50797,צור     ,בארי***********,950908,0,1,3,92,253,-711,-30.4,-0.05,-28.1,-0.06,0.13,-1322,2,970101,980422,1215,61,1,-648,2,2,0.3,68,99,94,101,96,98,96,107,99,100,105,99,101,93,98,98,102,102,856,348,59,-5.02,77,-276,82, , , , , ,0,0,0,גיוס    ,829,4,2.5,50,-5.3,90,399000,19.05,77,0,6621752
3651,אבשה    ,               ,AVSHA          ,5169,אקסטרא  ,479,דקל     ,נוי*יגאל*וזיו**,950926,0,1,3,100,43783,632,18.8,-0.03,9.3,-0.08,0.12,327,2,960911,0,40328,22,2,79,96,1.4,0.7,98,106,104,105,101,106,104,105,101,96,95,101,104,101,103,105,102,105,3070,367,3054,-2.58,100,64.7,100, ,0, , , ,0,0,0,שואג    ,2124,2.1,0,98,2.8,100,155059,14.59,100,0,7066117
3652,גבון    ,               ,GABON          ,5175,ג'בוט   ,767,גורדה   ,פרוד***********,951011,0,1,3,100,12444,-116,4.2,0.07,2.3,0.05,0.32,-277,1,961119,30501,30428,61,2,-258,96,2.8,1.8,96,100,105,96,100,99,96,108,93,101,101,96,101,94,99,94,100,98,3089,361,968,-6.5,99,-143.1,99, ,1, , , ,0,0,0,שפוד    ,2338,0.6,1.5,97,-0.4,100,599000,-2.09,99,0,7010154
3653,גוט     ,               ,GOT            ,5176,צלסיוס  ,62,יונית   ,כפר מסריק      ,951003,1,1,3,99,1740,121,-3.5,-0.07,-4,-0.07,0,-114,1,961119,30701,1130,61,1,-105,90,0.6,-0.3,82,99,96,107,104,103,99,96,92,101,92,107,110,105,107,105,106,98,3070,345,168,0.69,96,47.5,96, , , , , ,0,0,0,מלט     ,2136,1.7,1.8,83,-2.4,98,297000,1.36,94,0,6825326
3654,צלע     ,               ,TSELA          ,5176,צלסיוס  ,487,דולי    ,גלבוע אורי     ,951011,0,1,3,94,330,-207,5,0.11,-3.8,0.02,0.43,-417,1,961119,30701,10227,94,2,-621,2,2.9,0.1,72,102,103,102,103,104,101,100,104,96,93,102,103,99,103,101,110,101,2321,369,66,-3.27,82,-193.7,85, , , , , ,0,0,0,עמית    ,930,3.6,1.9,56,-1.4,92,85040,9.4,76,0,7095573
3655,נקש     ,               ,NAKASH         ,5177,נורדקפ  ,2866,דגה     ,נורדיה*********,951014,0,1,3,94,355,-47,-17.3,-0.14,-11.1,-0.08,-0.01,-556,1,961119,980422,991214,61,1,-248,2,1.4,-0.3,76,101,100,102,103,101,102,95,96,109,88,101,101,102,107,103,103,100,2287,332,81,-1.07,84,-151.8,85, , , , , ,0,0,0,לייזר   ,2154,2.9,1.4,54,-2.5,92,447000,-1.28,73,0,7034603
3656,נוגי    ,               ,NOGY           ,5174,ריד     ,2382,אויטה   ,חצרים          ,951014,0,1,3,94,341,-630,-17.6,0.04,-16,0.03,0.18,-702,2,960925,980422,1130,61,1,-450,2,1.4,0.2,74,102,97,96,100,97,101,100,93,97,88,102,97,101,107,99,107,96,2132,343,78,-0.37,83,-172.7,84, ,2, , , ,0,0,0,חלוץ    ,3145,-0.6,-0.3,53,-2.1,92,397000,-4.94,73,0,6973717
3657,גוש     ,               ,GUSH           ,5175,ג'בוט   ,2725,דוגרי   ,נורדיה*********,951025,0,1,3,94,336,-427,4.5,0.18,-12.3,0.01,0.09,-501,1,961119,980428,1215,61,1,-609,2,1.6,-0.4,73,106,101,109,103,107,106,102,94,100,102,103,113,110,99,111,99,96,2122,349,67,-3.11,82,-163.3,84, ,2, , , ,0,0,0,לייזר   ,2154,1,2.1,54,-2.4,92,447000,-9.83,73,0,7034608
3658,צלט     ,               ,TSALAT         ,5176,צלסיוס  ,54271,שמיל    ,יסעור          ,951027,0,1,3,95,479,346,4.7,-0.06,-2.9,-0.11,0.28,-232,1,961119,10601,718,67,2,-441,2,3.1,0.2,79,97,107,107,103,105,95,101,101,95,102,103,105,112,109,100,107,99,2287,365,95,-1.02,87,-77.3,87, , , , , ,0,0,0,שץ      ,2122,6.4,3.8,60,-0.2,94,575000,-9.29,76,0,7047462
3661,קוטב    ,               ,KOTEV          ,5157,קפטן    ,5836,שיפון   ,מרחביה*קבוץ****,951003,0,1,3,100,8789,-256,-6.8,0.02,0.6,0.08,0.04,-241,1,961119,30701,30415,93,2,-192,95,0.1,2.3,95,87,96,98,98,94,87,98,110,100,91,98,102,103,100,95,99,104,3070,355,787,-4.52,99,-55.7,99, ,0, , , ,0,0,0,שואג    ,2124,5,4.7,96,0.3,100,66000,-10.86,99,0,7058675
3664,ציגן    ,               ,TSIGAN         ,5176,צלסיוס  ,378,הדו     ,בן שאול שי מיכל,951105,0,1,3,95,417,-671,-12.4,0.1,-18.9,0.02,0.12,-829,1,961119,970419,1130,61,1,-525,2,0.6,0.4,75,89,96,101,103,97,88,91,94,84,90,105,95,101,107,102,104,100,2283,330,78,-1.67,85,-200.6,87, , , , , ,0,0,0,גנוסר   ,2176,9.4,6,59,-2,93,190090,-10.2,74,0,7102085
3665,נקע     ,               ,NEKA           ,5177,נורדקפ  ,52716,לבנון   ,אורים          ,951108,0,1,3,95,427,-414,-21,-0.06,-8.7,0.04,-0.09,-380,2,961225,980520,990725,61,2,-303,2,0.1,0.5,77,89,95,87,97,88,87,98,100,96,103,97,93,94,96,90,101,85,930,348,85,1.57,84,-166.3,88, , , , , ,0,0,0,גיוס    ,829,1.2,-0.5,60,2.4,94,403000,-11.13,86,0,7035979
3666,קיגן    ,               ,KIGAN          ,5163,קיוריוס ,51517,עירא    ,רפת הנגב       ,951109,0,1,3,85,117,-821,-22.5,0.06,-25.3,0,0.56,-1228,2,970801,980520,970929,15,2,-700,2,0.7,0.1,46,96,98,99,100,98,96,97,99,102,103,101,101,98,93,104,98,94,2283,382,26,-3.89,62,-245,69, , , , , ,0,0,0,דום     ,3053,1.2,0.3,33,-3.1,81,352000,-3.9,76,0,7035417
3667,גוז     ,               ,GOZ            ,5175,ג'בוט   ,4385,שיר     ,סער            ,951113,0,1,3,94,356,-305,-3.8,0.06,-11,-0.01,0.22,-524,1,961119,980520,971026,15,1,-210,2,2.2,0,72,107,97,105,95,101,100,116,101,98,100,97,101,102,104,100,96,101,2154,331,64,-1.93,83,-167.6,84, ,2, , , ,0,0,0,גבי     ,2132,1.1,0.3,54,-1,92,454000,10.16,76,0,7047047
3673,סייפן   ,               ,SAYFAN         ,5143,סנבוי   ,4140,נמשכת   ,רפת גליל מערבי ,951123,0,1,2,0,0,-214,-13.97,-0.05,-3.02,0.04,0.4,-465,1,961119,961119,961201,99,1,-252,0,1.2,1.22,0,104,103,102,99,103,104,100,103,98,103,99,101,100,106,101,105,100,3089,0,0,-2.89,0,-103.73,0, , , , , ,0,0,0,שץ      ,2122,-0.1,-0.1,0,-2.9,0,390000,6.35,0,0,7045212
3677,נש      ,               ,NASH           ,5177,נורדקפ  ,2970,נוכו    ,פלמחים*********,951206,1,1,3,95,433,-202,-19.9,-0.11,-10.9,-0.04,0.03,-324,2,970219,980610,1130,61,1,-59,2,0.4,-0.5,72,89,95,92,96,90,92,92,98,103,107,98,96,97,102,91,98,95,3156,359,63,4.12,86,-15.9,86, , , , , ,0,0,0,נבון    ,856,2.5,1.4,58,1.7,93,597000,-10.15,76,0,7003968
3679,נוריס   ,               ,NORIS          ,5177,נורדקפ  ,5442,        ,בית אלפא       ,951208,0,1,3,92,272,-119,-21.6,-0.15,-4.3,-0.01,0.32,-506,1,970219,1028,10901,61,1,-377,2,-0.8,-0.3,68,102,100,96,96,96,106,96,100,103,105,99,94,95,96,98,100,94,3212,385,49,-1.83,80,-113.4,81, , , , , ,0,0,0,עמית    ,930,1.2,2.5,48,-0.2,90,95000,4.51,69,0,7099855
3680,נדוש    ,               ,NADOSH         ,5177,נורדקפ  ,2970,נוכו    ,פלמחים*********,951213,1,1,3,94,415,-655,-20.7,0.02,-11.7,0.08,-0.21,-396,2,970219,980616,11018,61,1,-59,2,1.8,0.2,75,95,92,93,99,92,98,91,98,96,98,100,100,94,99,100,99,91,3156,361,74,1.61,86,-1,85, , , , , ,0,0,0,נבון    ,856,2.3,3.7,54,-3,93,597000,-9.8,75,0,7003971
3682,גוטה    ,               ,GUTE           ,5175,ג'בוט   ,1310,עדינה   ,בוסתן הצפון נוה,951215,0,1,2,0,0,-264,-9.54,0,-5.42,0.03,0.07,-371,1,970219,970219,970711,94,1,-503,0,-0.08,-0.06,0,105,100,103,103,104,105,104,98,104,100,103,101,103,102,102,98,102,2196,0,0,-3.34,0,-78.88,0, ,2, , , ,0,0,0,שואג    ,2124,0.6,0,0,-1.7,0,559004,2.25,0,0,7046760
3683,רבמג    ,               ,RAVMAG         ,5178,רבמבה   ,1324,דגנית   ,בן יהושע פרץ   ,951217,0,1,3,94,374,-540,15.9,0.32,-7.9,0.08,0.16,-243,2,970130,30101,990725,61,2,-526,2,0,0,74,96,100,95,104,97,100,98,104,105,95,100,97,92,98,97,97,91,2283,355,78,-0.6,83,-123.1,87, ,2, , , ,0,0,0,פרחח    ,783,2.2,3,58,-2,93,155013,-0.35,85,0,7117325
3684,גומז    ,               ,GOMEZ          ,5175,ג'בוט   ,53867,שץ      ,יסעור          ,951105,1,1,3,100,8055,-558,-11.4,0.08,-8.4,0.08,0,-301,1,961119,40620,40328,22,2,-306,87,3.3,1.2,94,107,98,108,102,106,109,102,97,107,103,102,100,105,98,107,103,111,2376,340,618,1.04,99,-56.1,99, ,0, , , ,0,0,0,שץ      ,2122,1.6,1.1,95,0.6,100,575000,-2.02,98,0,7047468
3686,צליין   ,               ,TSALYAN        ,5176,צלסיוס  ,8673,סינבד   ,גבת            ,951227,0,1,3,100,7320,-208,3.8,0.1,-4.3,0.02,0.11,-145,1,970219,61105,40328,22,1,-200,82,2.5,0.4,94,97,99,106,102,102,99,95,92,104,105,101,105,102,100,106,109,102,3212,364,638,0.51,99,-78.4,99, ,0, , , ,0,0,0,לסל     ,2277,1.6,0.5,95,0.1,100,133000,0.16,99,0,7074547
3687,טין     ,               ,TEEN           ,3241,טבע     ,3969,יצקעל   ,מצר            ,960111,0,1,2,0,0,-181,-5.07,0.02,-11.04,-0.04,-0.05,-372,1,970219,970219,970711,93,1,-317,0,0.78,-0.43,0,103,99,103,107,104,102,102,96,106,99,104,101,99,94,105,103,102,3212,0,0,-1.39,0,-61.12,0, , , , , ,0,0,0,רשם     ,2155,0.1,-0.2,0,-1.6,0,648000,2.44,0,0,7103728
3688,צפל     ,               ,TSEPPEL        ,5175,ג'בוט   ,294,מורן    ,שדה*דוד********,960119,1,1,3,99,2716,-92,-13.5,-0.09,-1.4,0.01,-0.07,-197,1,970219,1028,10901,57,1,13,92,2.8,2.4,91,97,98,103,99,100,99,98,102,98,103,100,99,104,115,98,102,101,2357,368,323,-2.28,97,-9.3,97, ,1, , , ,0,0,0,גיוס    ,829,3.5,3.4,89,1.9,99,142010,-0.61,94,0,7098635
3689,צלול    ,               ,TSALUL         ,5175,ג'בוט   ,294,מורן    ,שדה*דוד********,960121,1,1,3,98,1627,-274,-13.5,-0.03,-1.4,0.06,-0.31,-74,1,970219,30311,980615,99,1,13,74,2.6,0.9,88,100,102,92,99,96,100,99,101,96,98,99,90,96,110,95,97,100,2357,357,222,-1.56,96,-0.5,96, ,0, , , ,0,0,0,גיוס    ,829,2.4,1.4,83,2.8,98,142010,1.78,92,0,7098636
3690,גרר     ,               ,GRAR           ,5167,ג'סמרק  ,50709,רוית    ,סמר            ,960205,0,1,3,90,184,-712,-31.7,-0.06,-23.6,-0.01,-0.04,-1114,2,970528,980831,991011,2,2,-666,2,3.5,0.9,65,103,92,100,108,100,100,109,91,103,92,100,107,103,110,100,94,104,783,398,53,-5.84,71,-223.6,78, , , , , ,0,0,0,גוזל    ,638,2.6,2.3,43,-1,88,1156000,13.14,77,0,6975597
3691,סושי    ,               ,SUSHY          ,3212,סינבד   ,74308,פשטנית  ,העוגן**********,960209,0,1,3,93,300,-274,-19.6,-0.09,-13.8,-0.05,0.08,-657,1,970219,1028,10901,61,1,-239,2,5.2,1.8,71,99,100,98,105,100,94,108,106,91,86,102,98,88,101,97,104,105,2287,370,56,-2.77,82,-74.8,82, , , , , ,0,0,0,גיוס    ,829,4.4,3.6,50,0.1,91,423000,10.94,67,0,7100962
3692,גיס     ,               ,GIS            ,5179,ג'פרי   ,3112,כלה     ,נחשולים********,960222,0,1,3,96,536,-318,-1.7,0.08,-6.9,0.03,0.37,-414,1,970219,10601,20418,61,2,-179,63,3.1,1.4,81,108,109,104,99,107,104,117,95,104,105,95,109,105,89,101,107,102,3212,346,113,-1.45,88,-108.8,89, ,0, , , ,0,0,0,אדיר    ,2141,0.9,0.4,64,-1.8,95,433000,-1.86,75,0,7104533
3695,ארגוב   ,               ,ARGOV          ,5169,אקסטרא  ,3641,כסת     ,דביר           ,951006,0,1,3,95,394,-281,-12.5,-0.02,-20.1,-0.1,0.15,-768,2,961218,980422,990725,61,2,-407,2,0.3,0.1,77,104,102,98,106,101,106,102,108,97,98,104,100,96,100,100,97,96,2132,362,91,-0.2,83,-150.9,87, ,2, , , ,0,0,0,לייזר   ,2154,3.7,0.3,59,-3.8,93,849000,0.95,87,0,6972489
3696,סופי    ,               ,SOFFY          ,5143,סנבוי   ,3539,עלית    ,נחשולים********,951015,0,1,3,95,451,440,5.2,-0.09,-1.9,-0.13,0.25,-226,1,961119,20510,11203,61,2,-85,2,1.1,0.1,77,100,106,96,98,98,99,102,106,92,97,99,98,91,118,98,110,96,3304,344,81,-3.48,87,-69.7,87, , , , , ,0,0,0,כח      ,2239,0.7,-0.1,58,-1.4,94,433000,2.76,73,0,7023742
3698,ציגל    ,               ,TSIGEL         ,5176,צלסיוס  ,6337,שבלול   ,מעלה גלבוע     ,951126,0,1,3,94,406,-199,-13.2,-0.05,-10.8,-0.04,0.07,-451,1,961119,970425,1130,61,1,-561,2,-0.4,-0.8,78,96,98,95,100,95,98,93,99,89,95,101,101,93,103,99,104,98,2132,340,88,0.36,85,-138.4,86, , , , , ,0,0,0,שץ      ,2122,1.6,1.7,56,2,93,1127000,3.92,75,0,7016078
3700,טפי     ,               ,TEFI           ,3241,טבע     ,4528,גרני    ,יזרעאל         ,951128,0,1,3,94,366,110,-8.1,-0.1,-0.6,-0.03,0.1,-198,1,961119,11031,20421,61,1,-395,2,1.2,0,73,101,100,97,105,99,99,101,92,110,102,108,94,92,97,100,101,101,2278,349,73,-1.91,85,-20.5,84, , , , , ,0,0,0,שפן     ,781,0.9,-0.1,51,-2.6,92,452000,-2.82,70,0,7096337
3701,סבן     ,               ,SABAN          ,3212,סינבד   ,3917,פלסתין  ,עין צורים      ,951202,0,1,3,95,418,-82,1.1,0.03,-8.1,-0.05,0.35,-319,2,970113,10601,10901,61,1,-171,2,2.5,0.5,77,102,105,96,96,98,101,108,104,95,107,98,98,93,98,97,100,100,3089,330,78,0.25,85,-79,87, , , , , ,0,0,0,אומר    ,2034,2.2,0.7,58,2.2,93,622000,3.18,83,0,7090421
3702,גוחן    ,               ,GOCHEN         ,5175,ג'בוט   ,2629,זבדה    ,נורדיה*********,951215,0,1,3,95,473,-356,-23.2,-0.09,-9.3,0.02,0.3,-552,1,970101,10601,1113,58,2,-305,2,1.2,-0.7,75,98,98,103,104,102,100,101,100,96,98,101,96,104,109,99,96,104,3070,355,90,-0.89,87,-48.6,88, ,2, , , ,0,0,0,גיוס    ,829,3.8,1.6,61,1.6,94,447000,5.21,87,0,7153415
3703,גיבוש   ,               ,GIBUSH         ,5175,ג'בוט   ,4256,מתוקה   ,עין הנציב      ,951218,0,1,3,90,189,-16,2.3,0.02,-7.1,-0.06,0.43,-450,1,970219,11031,10901,61,1,-569,2,0.5,0.6,61,102,101,102,101,102,100,105,95,101,105,104,99,98,106,98,98,101,2287,398,37,-2.85,74,-128.5,76, ,2, , , ,0,0,0,פרחח    ,783,2.2,0.8,40,-1.1,88,383000,-8.9,55,0,7098233
3704,לירן    ,               ,LIRAN          ,3181,לירז    ,53136,אתי     ,זיקים          ,951229,0,1,3,98,1245,58,-15.9,-0.15,-2.9,-0.04,-0.09,-88,2,970219,10601,20508,61,1,8,89,-0.7,-0.3,83,89,91,89,96,87,90,95,119,97,92,96,89,102,99,90,85,90,2337,360,157,0.32,94,72.3,94, , , , , ,0,0,0,שואג    ,2124,0.7,-1.4,78,2.1,98,584000,-13.85,89,0,7038963
3706,שולי    ,               ,SHULY          ,3258,שנף     ,53336,כתם     ,בארות יצחק     ,960113,0,1,3,94,421,9,-8.4,-0.08,-10.5,-0.09,0.23,-376,2,970219,1028,10901,61,1,-370,2,-0.2,-0.1,71,94,95,91,95,91,96,101,104,96,111,94,97,88,96,92,92,90,3099,356,59,0.3,86,21,85, , , , , ,0,0,0,עמית    ,930,0.6,0.2,53,-0.9,93,450000,-0.1,64,0,7030709
3708,טבט     ,               ,TABAT          ,3241,טבע     ,24,        ,פודור מנחם     ,960117,0,1,3,89,181,-659,2.5,0.24,-20.7,0,0.54,-813,2,970601,980721,10901,61,1,-351,2,1.3,0.7,64,96,97,102,104,99,93,105,94,100,101,103,99,102,100,98,107,99,3070,370,44,-2.69,72,-118.9,75, , , , , ,0,0,0,לבלר    ,2091,0.8,0.5,38,-3.4,86,699015,-16.75,77,0,7219720
3711,רגיל    ,               ,RAGIL          ,2359,רבן     ,2348,גדות    ,יסודות         ,960213,0,1,3,100,8600,89,-4.8,-0.07,-1.5,-0.04,-0.1,122,2,970430,0,30428,61,2,-171,96,-0.9,0.8,94,98,99,99,99,98,97,100,103,99,90,91,103,97,107,97,97,97,3093,361,662,3.8,99,93.8,99, ,0, , , ,0,0,0,מן      ,3041,0.9,-0.2,95,1,100,440000,0.35,99,0,7136405
3712,נודיר   ,               ,NODIR          ,5177,נורדקפ  ,83566,רגינה   ,שותפות רן      ,960215,0,1,3,92,235,-577,4.7,0.23,-16.4,0.01,0.01,-589,2,970601,30701,30429,61,1,-410,2,1.9,0.8,69,98,100,93,98,95,98,99,96,102,94,100,96,101,102,93,100,96,2141,364,49,-2.78,77,-219.4,81, , , , , ,0,0,0,שירו    ,3109,2.8,2.2,47,-1.1,90,354000,0.45,83,0,7037370
3713,נועד    ,               ,NOAD           ,5177,נורדקפ  ,7416,יופיופ  ,להבות*חביבה****,960227,0,1,3,91,214,-886,-29.4,0.02,-22.8,0.04,0.26,-1085,1,970219,980831,10901,61,1,-587,2,1.3,-0.4,65,106,95,90,99,94,106,104,98,104,96,102,89,89,102,93,98,94,2321,354,44,-2.17,76,-237.7,79, , , , , ,0,0,0,שפן     ,781,0.8,0.2,45,-3.2,89,715000,-5.11,60,0,7100734
3714,ולדן    ,               ,VALDAN         ,3148,וילי    ,3318,סינית   ,גלאון          ,960303,0,1,3,91,219,-760,-25.7,0.01,-19.4,0.04,0.12,-741,2,970501,980913,990725,61,2,-526,2,0,0.2,70,95,97,92,97,92,95,100,101,101,101,100,90,94,91,94,99,93,2141,393,53,0.92,78,-117.5,79, , , , , ,0,0,0,יניב    ,651,2.2,-0.3,41,0.9,89,393000,-12.77,79,0,7110136
